NAME,YEAR,MONTH,AVRG ELEVATION,MIN ELEVATION,MAX ELEVATION,PRECIPITATION RATE,SOIL MOISTURE,WIND SPEED,SURFACE TEMPERATURE,DEEP SOIL TEMPERATURE,Flood Risk,Landslide Risk,Storm Risk,Disaster Susceptibility Index
0.0625,2027,2,0.066565809,0.041860465,0.404085258,0.2610913322000001,0.7814281587399999,0.1977309725699999,0.4954819190900002,0.4435898932799997,0.2331120157839999,0.4147869877379999,0.0516668239699999,0.48920750855478
0.0625,2027,3,0.066565809,0.041860465,0.404085258,0.2735791668699999,0.7532767109200001,0.15847425984,0.5946105232100003,0.5946258990899999,0.2098359944819999,0.440295104955,0.0198847684549999,0.4758999985029145
0.0625,2027,4,0.066565809,0.041860465,0.404085258,0.1519999906000001,0.7300519500600001,0.1523389697499999,0.5840111603100001,0.6948128118700001,0.1563567682960001,0.4168913063720001,-0.016923227882,0.4114942643781633
0.0625,2027,5,0.066565809,0.041860465,0.404085258,0.0965064751099999,0.6853515992600001,0.16709610525,0.4920679367300001,0.6043655208200002,0.1391379015759999,0.368743688275,-0.009279783613,0.3746645189786352
0.0625,2027,6,0.066565809,0.041860465,0.404085258,0.0921955415299999,0.60698343709,0.14197078119,0.46426714175,0.5188832593699999,0.1194632384889999,0.32684350726,-0.015063034315,0.334302730247985
0.0625,2027,7,0.066565809,0.041860465,0.404085258,0.4671339789400002,0.6197815370100002,0.1101504465499999,0.4502354759800001,0.5026386977199998,0.2760843765830001,0.439915556129,0.087496696206,0.5473921065977345
0.0625,2027,8,0.066565809,0.041860465,0.404085258,0.4532832232999999,0.7129977170400003,0.08408595499,0.44748472595,0.50521340219,0.2990590783420001,0.46424012434,0.0734658228959999,0.5709943473031889
0.0625,2027,9,0.066565809,0.041860465,0.404085258,0.4896598830599999,0.7036656265299999,0.5135353441099998,0.4537646751999999,0.49443039508,0.3095541252429999,0.4701968936929999,0.2549025866219999,0.6581044094464946
0.0625,2027,10,0.066565809,0.041860465,0.404085258,0.5564647661799998,0.7114146761999999,0.4901920188999999,0.4356744513800003,0.4941570199000001,0.3422188381559998,0.4925083984939998,0.2692247662379998,0.6987966886604358
0.0625,2027,11,0.066565809,0.041860465,0.404085258,0.4807097621399999,0.6879558429599999,0.5393434827999999,0.4026030102300002,0.4635312971399999,0.3114934747979999,0.4566191027579999,0.2727731388159999,0.6587866275243823
